kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
8013419,"K00901.01",,285.167480,0.000000,"19h00m40.20s",43.876339,0.000000,"+43d52m34.8s",16.872,,15.715,,15.269,,15.028,,13.909,0.026,13.326,0.024,13.182,0.033,15.750,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,110,34.47275,209.49731,0.60310,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2238,0.5081,"Mandel and Agol (2002 ApJ 580 171)",210.50,,,176.939054,0.000273,-0.000273,0,,,,,,4.87,0.97,-0.96,0.0881,,,0.811,0.02,-0.033,2.2083,0.0432,-0.0432,,,,6465.7,41,-41,12.732624065,4.397e-06,-4.397e-06,0.082519,0.000927,-0.001852,31.62,6.2,-6.2,88.53,,,432.0,,,3950.00,560.00,-301.00,4.721,0.104,-0.085,-0.1400,0.1000,-0.1000,0.5410,0.1070,-0.1070,0.5630,0.1120,-0.1120,,,,"q1_q17_dr25_stellar",0.216,19.011157900,0.000002000,43.87632300,0.00002100,-0.31400,0.07800,-0.06100,0.07600,0.00059,0.00081,-0.0002,0.001,-0.0190,0.0690,-0.0070,0.0710,0.0200,0.0700,-0.2060,0.0720,-0.0650,0.0710,0.2160,0.0730,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008013/008013419/dv/kplr008013419-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455009.939,0.000273,-0.000273,"008/008013/008013419/dv/kplr008013419-20160209194854_dvr.pdf",0,0,0,0,8.22,11.81,-4.37,3.68779,0.71981,-0.67214,"LS+MCMC",1.0000
8018547,"K00902.01",,287.852390,0.000000,"19h11m24.57s",43.897991,0.000000,"+43d53m52.8s",16.789,,15.679,,15.311,,15.116,,14.000,0.026,13.359,0.022,13.215,0.031,15.754,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,18,43.030296,121.1208,0.34860,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2887,0.4242,"Mandel and Agol (2002 ApJ 580 171)",182.10,,,236.76334,0.000718,-0.000718,0,,,,,,4.78,0.34,-0.47,0.3031,,,0.658,0.031,-0.052,6.7904,0.0748,-0.0748,,,,7958.7,54.8,-54.8,83.92494032,7.999e-05,-7.999e-05,0.086015,0.000594,-0.001349,81.6,12.7,-12.7,89.54,,,226.0,,,3960.00,118.00,-130.00,4.746,0.045,-0.040,-0.3600,0.1000,-0.1500,0.5090,0.0360,-0.0500,0.5260,0.0340,-0.0460,,,,"q1_q17_dr25_stellar",0.000,19.190162600,0.000002000,43.89809700,0.00002100,0.12700,0.07900,0.38400,0.07500,0.004,0.0015,0.0002,0.0019,-0.0940,0.0730,-0.0200,0.0730,0.0960,0.0740,-0.0300,0.0720,0.1760,0.0730,0.1780,0.0730,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008018/008018547/dv/kplr008018547-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455069.763,0.000718,-0.000718,"008/008018/008018547/dv/kplr008018547-20160209194854_dvr.pdf",0,0,0,0,0.62,0.18,-0.18,1.45972,0.22636,-0.17286,"LS+MCMC",0.9660
8552202,"K00914.01",,288.726650,0.000000,"19h14m54.40s",44.607510,0.000000,"+44d36m27.0s",15.880,,15.329,,15.153,,15.075,,14.153,0.053,13.764,0.056,13.648,0.058,15.371,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,343,5.37064,41.233078,0.09890,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2865,0.3556,"Mandel and Agol (2002 ApJ 580 171)",48.10,,,169.73814,0.00155,-0.00155,0,,,,,,1.87,0.36,-0.15,0.0451,,,0.649,0.053,-0.476,3.1646,0.0604,-0.0604,,,,581.6,13.9,-13.9,3.886655224,7.822e-06,-7.822e-06,0.023262,0.002814,-0.001107,7.47,2.8,-2.8,85.02,,,1010.0,,,5662.00,153.00,-153.00,4.610,0.032,-0.120,-0.5400,0.3000,-0.3000,0.7380,0.1400,-0.0600,0.8130,0.0800,-0.0800,,,,"q1_q17_dr25_stellar",0.000,19.248439900,0.000004100,44.60720700,0.00005000,-0.13000,0.16000,-1.09000,0.18000,-0.000119,9.1e-05,-0.00047,0.00011,0.4100,0.1300,1.7200,0.1200,1.7700,0.1200,0.0400,0.1200,-0.2200,0.1300,0.2300,0.1300,"CENT_KIC_POS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008552/008552202/dv/kplr008552202-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455002.738,0.00155,-0.00155,"008/008552/008552202/dv/kplr008552202-20160209194854_dvr.pdf",0,0,0,0,246.29,141.54,-59.99,0.52154,0.58035,-0.00527,"LS+MCMC",1.0000
9140402,"K00928.01",,284.759430,0.000000,"18h59m02.26s",45.599129,0.000000,"+45d35m56.9s",15.793,,15.211,,15.019,,14.929,,13.945,0.025,13.542,0.028,13.589,0.048,15.251,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,535,5.3565664,37.2115,0.33780,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2396,0.4415,"Mandel and Agol (2002 ApJ 580 171)",69.20,,,170.852848,0.000426,-0.000426,0,,,,,,2.42,0.24,-0.12,0.0351,,,0.095,0.239,-0.095,1.1221,0.0175,-0.0175,,,,863.7,13.9,-13.9,2.494170338,1.264e-06,-1.264e-06,0.026777,0.00092,-0.00062,17.37,5.2,-5.2,89.69,,,1194.0,,,5569.00,99.00,-110.00,4.566,0.020,-0.080,-0.0800,0.1500,-0.1500,0.8290,0.0820,-0.0410,0.9280,0.0390,-0.0780,,,,"q1_q17_dr25_stellar",0.064,18.983944200,0.000007800,45.59900700,0.00008700,-0.67000,0.29000,-0.44000,0.31000,0.00028,0.00015,4e-05,0.00017,-0.0400,0.1000,0.0330,0.0950,0.0500,0.0980,-0.1000,0.1100,-0.2500,0.1200,0.2600,0.1300,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","009/009140/009140402/dv/kplr009140402-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455003.853,0.000426,-0.000426,"009/009140/009140402/dv/kplr009140402-20160209194854_dvr.pdf",0,0,0,0,480.19,142.04,-79.60,15.93621,4.74362,-0.23155,"LS+MCMC",1.0000
8951215,"K00924.01",,291.208040,0.000000,"19h24m49.93s",45.244389,0.000000,"+45d14m39.8s",15.656,,15.170,,15.045,,14.986,,14.062,0.031,13.769,0.036,13.713,0.042,15.229,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,34,5.456901,20.340858,0.83320,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3020,0.3190,"Mandel and Agol (2002 ApJ 580 171)",26.60,,,173.31207,0.0025,-0.0025,0,,,,,,4.06,1.31,-0.44,0.2338,,,0.938,0.011,-0.647,2.968,0.146,-0.146,,,,1012.6,42.8,-42.8,39.4759093,0.0001317,-0.0001317,0.036074,0.001545,-0.006936,44.7,22.3,-22.3,88.8,,,577.0,,,6225.00,172.00,-237.00,4.450,0.054,-0.216,-0.1200,0.2500,-0.3000,1.0310,0.3320,-0.1110,1.0910,0.1550,-0.1550,,,,"q1_q17_dr25_stellar",0.555,19.413864000,0.000015000,45.24440000,0.00017000,-0.23000,0.58000,0.04000,0.63000,0.00041,0.0006,0.00015,0.00066,-0.0700,0.3400,0.0500,0.3300,0.0900,0.2200,0.0300,0.3400,0.1400,0.3600,0.1400,0.4000,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008951/008951215/dv/kplr008951215-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455006.312,0.0025,-0.0025,"008/008951/008951215/dv/kplr008951215-20160209194854_dvr.pdf",0,0,0,0,26.13,24.80,-8.31,1.08697,19.47489,-0.30922,"LS+MCMC",1.0000
9347899,"K00935.04",,294.023010,0.000000,"19h36m05.52s",45.853081,0.000000,"+45d51m11.1s",15.592,,15.199,,15.086,,15.071,,14.233,0.029,13.984,0.038,13.871,0.050,15.237,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",4,137,2.9420934,7.8495355,0.87160,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2949,0.3354,"Mandel and Agol (2002 ApJ 580 171)",18.20,,,142.47479,0.00284,-0.00284,0,,,,,,1.94,0.29,-0.38,0.0873,,,0.331,0.081,-0.331,3.8692,0.0772,-0.0772,,,,234,13.6,-13.6,9.61731426,3.35e-05,-3.35e-05,0.01416,0.000503,-0.00053,18.21,5,-5,88.96,,,1010.0,,,6035.00,120.00,-120.00,4.220,0.168,-0.112,-0.2800,0.1500,-0.1500,1.2570,0.1870,-0.2500,0.9580,0.0760,-0.0680,,,,"q1_q17_dr25_stellar",0.330,19.601563000,0.000038000,45.85324000,0.00041000,1.10000,1.40000,0.60000,1.50000,-0.00016,0.00018,-9e-05,0.00018,-0.9200,0.5500,2.6000,0.9900,2.8000,1.1000,-0.9200,0.5700,2.6500,0.9700,2.8000,1.1000,"NO_COMMENT","2018-08-16 00:00:00",4,"q1_q17_dr25_tce","009/009347/009347899/dv/kplr009347899-004-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454975.475,0.00284,-0.00284,"009/009347/009347899/dv/kplr009347899-20160209194854_dvr.pdf",0,0,0,0,246.13,105.29,-100.36,1.23550,0.34241,-0.20173,"LS+MCMC",0.9750
2860866,"K01103.01",,293.223910,0.000000,"19h32m53.74s",38.033581,0.000000,"+38d02m00.9s",15.395,,14.892,,14.774,,14.822,,13.968,0.025,13.698,0.030,13.593,0.041,14.960,,"cumulative","Done","00011111111111111000000000000000","CANDIDATE","CANDIDATE",1,13,18.799704,49.1015,0.00000,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3138,0.2998,"Mandel and Agol (2002 ApJ 580 171)",57.90,,,356.23415,0.0032,-0.0032,0,,,,,,7.12,2.41,-0.8,0.427,,,0.698,0.079,-0.415,11.649,0.28,-0.28,,,,3020.3,57.5,-57.5,90.1240507,0.0004433,-0.0004433,0.053684,0.004107,-0.002671,46.7,20.8,-20.8,89.14,,,485.0,,,6520.00,180.00,-248.00,4.375,0.056,-0.224,0.0700,0.2500,-0.3000,1.2150,0.4100,-0.1370,1.2790,0.1650,-0.2020,,,,"q1_q17_dr25_stellar",0.000,19.548222700,0.000002800,38.03361400,0.00002300,-1.59000,0.12000,0.12100,0.08300,-0.002,0.00072,0.00089,0.00082,0.0670,0.0810,-0.1100,0.2900,0.1300,0.2500,-0.1500,0.4300,0.2300,0.2600,0.2700,0.4400,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","002/002860/002860866/dv/kplr002860866-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455189.234,0.0032,-0.0032,"002/002860/002860866/dv/kplr002860866-20160209194854_dvr.pdf",0,0,0,0,13.09,13.03,-4.26,0.23661,0.31682,-0.04358,"LS+MCMC",1.0000
10460629,"K01168.01",,287.586790,0.000000,"19h10m20.83s",47.600021,0.000000,"+47d36m00.1s",14.339,,13.960,,13.851,,13.834,,12.923,0.025,12.672,0.022,12.595,0.021,13.997,,"cumulative","Done",,"CANDIDATE","CANDIDATE",1,,,,,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3082,0.2905,"Mandel and Agol (2002 ApJ 580 171)",39.20,,,228.44988,0.00727,-0.00727,0,,,,,,3.87,1.94,-0.75,1.8045,,,0.1158,0.2441,-0.1157,23.144,0.287,-0.287,,,,858.1,27.7,-27.7,856.672115,0.009591,-0.009591,0.027062,0.000689,-0.000418,288.6,12.7,-12.7,89.95,,,242.0,,,6449.00,163.00,-210.00,4.232,0.163,-0.270,-0.3200,0.2400,-0.3000,1.3090,0.6560,-0.2540,1.0630,0.2530,-0.1190,,,,"stellar_q1_q16",,,,,,,,,,,,,,,,,,,,,,,,,,,"2018-08-16 00:00:00",,,,"q1_q17_dr25_sup_koi","q1_q16_koi",2455061.45,0.00727,-0.00727,,0,0,0,0,0.81,1.22,-0.35,0.61949,0.02736,-0.13324,"MCMC",
10319385,"K01169.01",,281.551180,0.000000,"18h46m12.28s",47.469959,0.000000,"+47d28m11.9s",13.661,,13.175,,13.071,,13.010,,12.103,0.023,11.768,0.018,11.715,0.013,13.248,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,1945,4.6458826,22.914194,0.84800,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2514,0.4282,"Mandel and Agol (2002 ApJ 580 171)",93.40,,,133.28584,0.00052,-0.00052,0,,,,,,1.32,0.19,-0.06,0.0156,,,0.154,0.271,-0.154,1.6169,0.0179,-0.0179,,,,195,2.4,-2.4,0.689210173,4.5e-07,-4.5e-07,0.012649,0.000252,-0.000197,3.315,0.158,-0.158,87.33,,,1943.0,,,5630.00,100.00,-122.00,4.505,0.023,-0.128,0.3600,0.1000,-0.1500,0.9540,0.1380,-0.0390,1.0640,0.0420,-0.0730,,,,"q1_q17_dr25_stellar",0.143,18.770059000,0.000014000,47.46992000,0.00013000,-0.69000,0.50000,-0.15000,0.48000,5e-05,3.5e-05,1.7e-05,3.4e-05,-0.0600,0.1200,-0.0400,0.1200,0.0700,0.1200,-0.0700,0.1200,0.0600,0.1200,0.1000,0.1200,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","010/010319/010319385/dv/kplr010319385-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454966.286,0.00052,-0.00052,"010/010319/010319385/dv/kplr010319385-20160209194854_dvr.pdf",0,0,0,0,3362.71,1364.69,-528.86,1.45015,0.06910,-0.38473,"LS+MCMC",1.0000
11502218,"K00970.01",,289.093230,0.000000,"19h16m22.38s",49.424484,0.000000,"+49d25m28.1s",8.261,,7.227,,,,,,5.393,0.034,4.854,0.021,4.718,0.018,6.974,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,335,8.7045,52.55095,0.76960,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.1392,0.5940,"Mandel and Agol (2002 ApJ 580 171)",37.10,,,171.01852,0.00159,-0.00159,0,,,,,,34.39,4.71,-10.99,0.0622,,,0.06,0.364,-0.06,1.7376,0.0588,-0.0588,,,,673.5,21.8,-21.8,3.9886021,8.034e-06,-8.034e-06,0.023067,0.000867,-0.000489,17.92,1.2,-1.2,89.81,,,3145.0,,,4813.00,50.00,-121.00,2.472,0.156,-0.117,-0.2200,0.1000,-0.1500,13.6520,1.8690,-4.3610,2.0160,0.7690,-0.8460,,,,"q1_q17_dr25_stellar",0.000,19.273107000,0.000018000,49.42199000,0.00029000,7.90000,0.63000,-9.00000,1.00000,-0.00289,0.00017,0.00364,0.00028,-11.3000,1.4000,18.7000,3.3000,21.9000,3.6000,-18.6000,3.2000,34.0000,6.1000,38.8000,6.9000,"PLANET_IN_STAR---MOD_SEC_ALT---HAS_SEC_TCE---CENT_SATURATED","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","011/011502/011502218/dv/kplr011502218-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455004.019,0.00159,-0.00159,"011/011502/011502218/dv/kplr011502218-20160209194854_dvr.pdf",0,0,0,0,23135.72,8030.46,-13457.76,6.84280,0.45189,-2.38830,"LS+MCMC",0.0000
11180361,"K00971.01",,286.019200,0.000000,"19h04m04.61s",48.866741,0.000000,"+48d52m00.3s",7.628,,7.789,,7.935,,8.034,,7.388,0.025,7.343,0.042,7.355,0.016,7.748,,"cumulative","Done","11111110111011101000000000000000","CANDIDATE","CANDIDATE",1,2003,22.87552,13.460673,0.63620,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2809,0.2642,"Mandel and Agol (2002 ApJ 580 171)",179.60,,,171.2274419,,,0,,,,,,133.56,25.98,-77.91,0.0167,,,1.263,,,1.8621,,,,,,1495.8,,,0.533059312,,,0.301918,0,0,1.452852,,,29.64,,,5862.0,,,8523.00,267.00,-326.00,3.559,0.639,-0.071,-0.5000,0.1500,-0.3000,4.0510,0.7880,-2.3630,2.1660,0.3770,-0.7000,,,,"q1_q17_dr25_stellar",0.000,19.067893400,0.000008800,48.86693000,0.00012000,-1.89000,0.31000,0.68000,0.45000,0.000122,3.2e-05,6.1e-05,4.6e-05,7.6000,1.7000,-3.7000,1.6000,8.4000,2.0000,9.7000,2.2000,-7.2000,2.4000,12.1000,3.0000,"PLANET_IN_STAR---CENT_SATURATED","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","011/011180/011180361/dv/kplr011180361-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455004.227,,,"011/011180/011180361/dv/kplr011180361-20160209194854_dvr.pdf",0,0,0,0,277887.70,170694.09,-236607.72,0.20416,0.00000,0.00000,"LS",1.0000
10287723,"K01174.01",,296.821620,0.000000,"19h47m17.19s",47.354031,0.000000,"+47d21m14.5s",14.498,,13.406,,12.997,,12.712,,11.607,0.021,10.972,0.017,10.843,0.015,13.447,,"cumulative","Done",,"CANDIDATE","CANDIDATE",1,,,,,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.0625,0.6915,"Mandel and Agol (2002 ApJ 580 171)",35.70,,,393.59962,0.00305,-0.00305,0,,,,,,2.99,0.16,-0.21,44.9892,,,0.7127,0.1831,-0.1239,9.408,0.198,-0.198,,,,1474.9,46.8,-46.8,129995.7784,0,0,0.037707,0.006342,-0.001812,79614,27952,-27952,89.95,,,25.0,,,4500.00,153.00,-119.00,4.572,0.042,-0.028,0.2000,0.2000,-0.2600,0.7260,0.0390,-0.0520,0.7170,0.0540,-0.0490,,,,"stellar_q1_q16",,,,,,,,,,,,,,,,,,,,,,,,,,,"2018-08-16 00:00:00",,,,"q1_q17_dr25_sup_koi","q1_q16_koi",2455226.6,0.00305,-0.00305,,0,0,0,0,0.00,0.00,0.00,564.89948,396.66638,-5.36600,"MCMC",
11013201,"K00972.02",,282.000310,0.000000,"18h48m00.07s",48.542221,0.000000,"+48d32m32.0s",9.265,,9.278,,9.392,,9.493,,8.816,0.022,8.765,0.019,8.736,0.013,9.275,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",2,166,11.118767,20.88297,0.88880,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2369,0.3715,"Mandel and Agol (2002 ApJ 580 171)",37.20,,,123.49907,0.00248,-0.00248,0,,,,,,2.78,0.15,-0.84,0.0975,,,0.005,0.397,-0.005,3.8417,0.0707,-0.0707,,,,42.2,1.3,-1.3,7.82187328,2.242e-05,-2.242e-05,0.006005,0.000172,-0.0001,15.658,0.968,-0.968,89.98,,,2101.0,,,7221.00,114.00,-171.00,3.488,0.272,-0.048,-0.1800,0.1500,-0.1000,4.2400,0.2270,-1.2840,2.0180,0.0290,-0.2480,,,,"q1_q17_dr25_stellar",,18.800049000,0.000027000,48.54236000,0.00030000,1.00000,0.97000,0.50000,1.10000,-2.6e-05,3.1e-05,,,-2.6000,1.2000,2.8000,1.7000,3.9000,1.7000,-4.7000,1.2000,3.0000,1.8000,5.6000,1.7000,"LPP_ALT---CENT_SATURATED","2018-08-16 00:00:00",2,"q1_q17_dr25_tce","011/011013/011013201/dv/kplr011013201-002-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454956.499,0.00248,-0.00248,"011/011013/011013201/dv/kplr011013201-20160209194854_dvr.pdf",0,0,0,0,4601.71,836.19,-2569.52,1.18707,0.07340,-0.32452,"LS+MCMC",0.0000
9414417,"K00974.01",,295.802670,0.000000,"19h43m12.64s",45.988079,0.000000,"+45d59m17.1s",9.862,,9.518,,9.462,,9.487,,8.661,0.024,8.457,0.018,8.407,0.012,9.582,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,26,9.983454,40.118782,0.65070,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3030,0.3166,"Mandel and Agol (2002 ApJ 580 171)",71.20,,,172.98304,0.00248,-0.00248,0,,,,,,2.52,0.16,-0.12,0.2934,,,0.46,0.002,-0.441,10.5616,0.077,-0.077,,,,195.6,3.1,-3.1,53.5057611,0.0001596,-0.0001596,0.013111,0.00146,-0.000224,34.9,16.7,-16.7,89.25,,,675.0,,,6247.00,75.00,-69.00,4.016,0.030,-0.027,-0.1200,0.1000,-0.1000,1.7620,0.1120,-0.0840,1.1740,0.1400,-0.0560,,,,"q1_q17_dr25_stellar",0.000,19.720234400,0.000009700,45.98835700,0.00006400,2.09000,0.37000,1.00000,0.23000,-0.000167,7e-05,-0.00014,4.5e-05,2.3100,0.8300,1.1000,1.0000,2.5700,0.8700,1.3000,1.2000,0.9900,0.5600,1.7000,1.0000,"CENT_SATURATED","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","009/009414/009414417/dv/kplr009414417-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455005.983,0.00248,-0.00248,"009/009414/009414417/dv/kplr009414417-20160209194854_dvr.pdf",0,0,0,0,49.16,9.16,-6.52,0.28176,0.13451,-0.00879,"LS+MCMC",0.9990
2307199,"K00151.01",,292.374760,0.000000,"19h29m29.94s",37.630959,0.000000,"+37d37m51.5s",14.391,,13.952,,13.832,,13.760,,12.891,0.022,12.605,0.025,12.554,0.026,14.000,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,100,16.016148,101.02754,0.43340,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3058,0.3071,"Mandel and Agol (2002 ApJ 580 171)",105.30,,,132.830555,0.00077,-0.00077,0,,,,,,5.24,1.64,-0.7,0.1109,,,0.963,0.013,-0.008,3.0454,0.0546,-0.0546,,,,1428.2,21.1,-21.1,13.4471791,1.247e-05,-1.247e-05,0.046114,0.005175,-0.003796,13.815,0.847,-0.847,86,,,848.0,,,6276.00,169.00,-206.00,4.405,0.087,-0.203,-0.3200,0.3000,-0.3000,1.0410,0.3260,-0.1400,1.0010,0.1580,-0.1150,,,,"q1_q17_dr25_stellar",0.006,19.491653400,0.000003400,37.63075500,0.00004000,0.09000,0.14000,-0.74000,0.14000,9e-05,0.00025,0.00037,0.00027,0.0400,0.1300,-0.2400,0.1000,0.2400,0.1100,0.0600,0.1200,-0.1400,0.1000,0.1500,0.1200,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","002/002307/002307199/dv/kplr002307199-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454965.831,0.00077,-0.00077,"002/002307/002307199/dv/kplr002307199-20160209194854_dvr.pdf",0,0,0,0,122.34,112.28,-42.14,0.27583,0.01691,-0.06473,"LS+MCMC",0.7520
2853446,"K01118.01",,291.650970,0.000000,"19h26m36.23s",38.028179,0.000000,"+38d01m41.4s",14.216,,13.785,,13.672,,13.591,,12.761,0.025,12.484,0.028,12.430,,13.835,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,180,3.7864234,16.037548,0.78590,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2889,0.3511,"Mandel and Agol (2002 ApJ 580 171)",19.10,,,137.60991,0.00322,-0.00322,0,,,,,,2.67,0.42,-0.31,0.0737,,,0.993,0.039,-0.714,2.172,0.208,-0.208,,,,205.2,12.2,-12.2,7.37290344,2.732e-05,-2.732e-05,0.022864,0.006603,-0.010294,6.41,3.2,-3.2,81.09,,,1004.0,,,5973.00,107.00,-131.00,4.371,0.099,-0.121,-0.1400,0.1500,-0.1500,1.0700,0.1680,-0.1260,0.9820,0.0710,-0.0710,,,,"q1_q17_dr25_stellar",0.000,19.443402000,0.000015000,38.02849000,0.00018000,0.13000,0.64000,1.13000,0.66000,-7e-05,0.00013,-0.00031,0.00013,-0.1000,1.4000,0.0000,2.1000,0.1000,1.5000,-0.2000,1.4000,0.3000,2.1000,0.4000,1.9000,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","002/002853/002853446/dv/kplr002853446-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454970.61,0.00322,-0.00322,"002/002853/002853446/dv/kplr002853446-20160209194854_dvr.pdf",0,0,0,0,240.11,104.98,-69.08,0.09167,17.44376,-0.39413,"LS+MCMC",1.0000
